(732409,1)
(732417,1)
(732431,1)
(732441,1)
(732680,1)
(732816,1)
(733034,1)
(733114,1)
(733579,1)
(733639,1)
(734025,1)
(734158,1)
(734166,1)
(734442,1)
(734448,1)
(734582,1)
(734847,1)
(734988,1)
(735028,1)
(735033,1)
(735301,1)
(735404,1)
(735618,1)
(735689,1)
(735848,1)
(735905,1)
(736040,1)
(736167,1)
(736268,1)
(736436,1)
(736760,1)
(736826,1)
(737080,1)
(737180,1)
(737359,1)
(737415,1)
(737628,1)
(737654,1)
(737741,1)
(737810,1)
(738299,1)
(738479,1)
(738527,1)
(738703,1)
(738966,1)
(739707,1)
(739974,1)
(740100,1)
(740145,1)
(740410,1)
(740907,1)
(741025,1)
(741192,1)
(741272,1)
(741365,1)
(741465,1)
(741486,1)
(741498,1)
(741499,1)
(741504,1)
(741521,1)
(741528,1)
(741536,1)
(741556,1)
(741614,1)
(741661,1)
(741681,1)
(741909,1)
(741981,1)
(741984,1)
(741994,1)
(742062,1)
(742143,1)
(742173,1)
(742373,1)
(742423,1)
(742599,1)
(742637,1)
(742764,1)
(742958,1)
(743280,1)
(743322,1)
(743363,1)
(743469,1)
(743511,1)
(743869,1)
(743876,1)
(743878,1)
(743882,1)
(743935,1)
(744227,1)
(744326,1)
(744449,1)
(744774,1)
(744838,1)
(744851,1)
(744865,1)
(744976,1)
(745065,1)
(745183,1)
(745611,1)
(745815,1)
(745850,1)
(746824,1)
(746890,1)
(747147,1)
(747709,1)
(749206,1)
(750115,1)
(750335,1)
(751362,1)
(752839,1)
(753054,1)
(753055,1)
(753154,1)
(753418,1)
(753420,1)
(753432,1)
(753437,1)
(753441,1)
(753443,1)
(753444,1)
(753445,1)
(753446,1)
(753458,1)
(753459,1)
(753460,1)
(753461,1)
(753462,1)
(753463,1)
(753464,1)
(753465,1)
(753466,1)
(753467,1)
(753468,1)
(753469,1)
(753470,1)
(753471,1)
(753472,1)
(753481,1)
(753482,1)
(753483,1)
(753484,1)
(753485,1)
(753488,1)
(753489,1)
(753492,1)
(753497,1)
(753498,1)
(753501,1)
(753503,1)
(753504,1)
(753743,1)
(754143,1)
(754270,1)
(754272,1)
(754273,1)
(754307,1)
(754309,1)
(754316,1)
(754318,1)
(754522,1)
(754660,1)
(754875,1)
(754887,1)
(754927,1)
(755157,1)
(755192,1)
(755360,1)
(755398,1)
(755717,1)
(755759,1)
(755932,1)
(755990,1)
(756090,1)
(756317,1)
(756681,1)
(757105,1)
(757307,1)
(757534,1)
(757617,1)
(758027,1)
(758083,1)
(758092,1)
(758224,1)
(758241,1)
(758243,1)
(758263,1)
(758274,1)
(758278,1)
(758361,1)
(758379,1)
(758476,1)
(758769,1)
(758819,1)
(759501,1)
(759580,1)
(759626,1)
(759698,1)
(759737,1)
(759978,1)
(760037,1)
(760113,1)
(760205,1)
(760209,1)
(760265,1)
(760286,1)
(760486,1)
(760551,1)
(760578,1)
(760586,1)
(760627,1)
(760646,1)
(760711,1)
(760760,1)
(760791,1)
(760801,1)
(760854,1)
(760924,1)
(760925,1)
(760929,1)
(760956,1)
(760957,1)
(760960,1)
(761567,1)
(761794,1)
(761795,1)
(761823,1)
(761913,1)
(761974,1)
(762147,1)
(762267,1)
(762290,1)
(762336,1)
(762359,1)
(762371,1)
(762385,1)
(762386,1)
(762399,1)
(762419,1)
(762466,1)
(762470,1)
(762474,1)
(762482,1)
(762612,1)
(762734,1)
(762735,1)
(762768,1)
(762771,1)
(762776,1)
(762784,1)
(762787,1)
(762839,1)
(762850,1)
(762997,1)
(763026,1)
(763058,1)
(763088,1)
(763146,1)
(763324,1)
(763411,1)
(763482,1)
(763886,1)
(763893,1)
(763985,1)
(764200,1)
(764242,1)
(764662,1)
(765044,1)
(765170,1)
(765236,1)
(765331,1)
(765432,1)
(766050,1)
(766110,1)
(766271,1)
(766358,1)
(766420,1)
(767152,1)
(767561,1)
(767715,1)
(767723,1)
(767826,1)
(767860,1)
(767959,1)
(767964,1)
(768106,1)
(768251,1)
(768581,1)
(768772,1)
(769385,1)
(769675,1)
(770126,1)
(770193,1)
(770409,1)
(770977,1)
(771801,1)
(772435,1)
(772473,1)
(773575,1)
(773630,1)
(773774,1)
(773788,1)
(773793,1)
(773903,1)
(773915,1)
(773921,1)
(773928,1)
(773930,1)
(773961,1)
(773992,1)
(774002,1)
(774404,1)
(774751,1)
(774927,1)
(775132,1)
(775479,1)
(776201,1)
(776325,1)
(776334,1)
(776496,1)
(776758,1)
(777033,1)
(777229,1)
(777473,1)
(777497,1)
(778176,1)
(778447,1)
(778749,1)
(778852,1)
(779584,1)
(779664,1)
(779979,1)
(780872,1)
(780996,1)
(781243,1)
(781244,1)
(781301,1)
(781825,1)
(782150,1)
(782261,1)
(782359,1)
(782431,1)
(782857,1)
(783463,1)
(783875,1)
(783981,1)
(784326,1)
(784685,1)
(786025,1)
(786035,1)
(786313,1)
(786644,1)
(786879,1)
(787003,1)
(787132,1)
(787511,1)
(788390,1)
(788396,1)
(788459,1)
(788683,1)
(788952,1)
(789029,1)
(789134,1)
(789194,1)
(789196,1)
(789220,1)
(789616,1)
(789688,1)
(789890,1)
(790146,1)
(790189,1)
(790239,1)
(790522,1)
(790807,1)
(790923,1)
(791068,1)
(791072,1)
(791116,1)
(791280,1)
(791341,1)
(791472,1)
(791724,1)
(791730,1)
(791827,1)
(792088,1)
(792369,1)
(792473,1)
(793310,1)
(793691,1)
(793772,1)
(794447,1)
(794472,1)
(794490,1)
(794555,1)
(794823,1)
(794848,1)
(795040,1)
(795127,1)
(795261,1)
(795386,1)
(795437,1)
(795474,1)
(795496,1)
(795759,1)
(796014,1)
(796380,1)
(796497,1)
(797748,1)
(798019,1)
(798225,1)
(798328,1)
(798814,1)
(798860,1)
(799091,1)
(799129,1)
(799230,1)
(799408,1)
(799654,1)
(800050,1)
(800466,1)
(800475,1)
(800560,1)
(800789,1)
(801073,1)
(801582,1)
(802510,1)
(802656,1)
(802876,1)
(803292,1)
(803407,1)
(803741,1)
(804210,1)
(804423,1)
(804684,1)
(806907,1)
(807963,1)
(808108,1)
(808499,1)
(809847,1)
(810025,1)
(810276,1)
(810280,1)
(810519,1)
(810627,1)
(810719,1)
(811057,1)
(811595,1)
(812148,1)
(812286,1)
(812350,1)
(813070,1)
(813604,1)
(813642,1)
(813663,1)
(813893,1)
(813911,1)
(814279,1)
(815015,1)
(815149,1)
(815521,1)
(815535,1)
(817027,1)
(817219,1)
(817372,1)
(817600,1)
(817708,1)
(817812,1)
(818063,1)
(818987,1)
(819156,1)
(819207,1)
(819680,1)
(819965,1)
(819995,1)
(820025,1)
(820109,1)
(820570,1)
(820994,1)
(821354,1)
(821659,1)
(821719,1)
(821757,1)
(821945,1)
(822122,1)
(822287,1)
(822298,1)
(822395,1)
(822542,1)
(822572,1)
(822692,1)
(822915,1)
(823094,1)
(823103,1)
(823116,1)
(823135,1)
(823152,1)
(823158,1)
(823179,1)
(823288,1)
(823330,1)
(823399,1)
(823422,1)
(823471,1)
(823488,1)
(823537,1)
(823619,1)
(823650,1)
(823692,1)
(823784,1)
(823858,1)
(824005,1)
(824011,1)
(824026,1)
(824040,1)
(824052,1)
(824062,1)
(824070,1)
(824105,1)
(824180,1)
(824192,1)
(824268,1)
(824521,1)
(824534,1)
(824599,1)
(824701,1)
(825094,1)
(825213,1)
(825461,1)
(825462,1)
(825827,1)
(826237,1)
(826697,1)
(827491,1)
(827615,1)
(827696,1)
(827735,1)
(827824,1)
(827989,1)
(828384,1)
(828497,1)
(828546,1)
(828688,1)
(828785,1)
(828878,1)
(828945,1)
(829774,1)
(829830,1)
(829949,1)
(830277,1)
(830697,1)
(830893,1)
(830948,1)
(831193,1)
(831247,1)
(831434,1)
(831846,1)
(832453,1)
(833122,1)
(833139,1)
(833346,1)
(833601,1)
(834132,1)
(834284,1)
(834539,1)
(834582,1)
(834666,1)
(834927,1)
(835623,1)
(835791,1)
(835878,1)
(837052,1)
(837390,1)
(837457,1)
(837586,1)
(837643,1)
(837728,1)
(837776,1)
(837821,1)
(838389,1)
(838519,1)
(838538,1)
(838543,1)
(839114,1)
(841660,1)
(842644,1)
(842706,1)
(843624,1)
(843788,1)
(844187,1)
(844835,1)
(846166,1)
(846285,1)
(847292,1)
(849491,1)
(849666,1)
(849710,1)
(849795,1)
(849963,1)
(850058,1)
(850803,1)
(850923,1)
(851237,1)
(851288,1)
(851405,1)
(851441,1)
(852249,1)
(852254,1)
(852501,1)
(853399,1)
(853581,1)
(853694,1)
(853772,1)
(853826,1)
(854043,1)
(854350,1)
(854929,1)
(855151,1)
(856591,1)
(857016,1)
(857174,1)
(857360,1)
(859137,1)
(859139,1)
(859175,1)
(859208,1)
(859217,1)
(859248,1)
(859251,1)
(859257,1)
(859283,1)
(859284,1)
(859299,1)
(859314,1)
(859413,1)
(859511,1)
(859531,1)
(859533,1)
(859543,1)
(859544,1)
(859545,1)
(859553,1)
(859558,1)
(859602,1)
(859829,1)
(859880,1)
(860202,1)
(860633,1)
(860863,1)
(860910,1)
(861368,1)
(861503,1)
(861821,1)
(861875,1)
(862045,1)
(862829,1)
(863290,1)
(863644,1)
(863712,1)
(863738,1)
(864254,1)
(864731,1)
(864934,1)
(865227,1)
(865318,1)
(865345,1)
(865622,1)
(865711,1)
(865793,1)
(865945,1)
(866442,1)
(866860,1)
(867028,1)
(867114,1)
(867141,1)
(867152,1)
(867175,1)
(867199,1)
(867242,1)
(867306,1)
(867344,1)
(867355,1)
(867356,1)
(867386,1)
(867451,1)
(867452,1)
(867483,1)
(867488,1)
(867536,1)
(867537,1)
(867543,1)
(867559,1)
(867575,1)
(867608,1)
(867610,1)
(867623,1)
(868234,1)
(870062,1)
(870591,1)
(870756,1)
(871200,1)
(871281,1)
(873607,1)
(873750,1)
(874307,1)
(874827,1)
(875014,1)
(875207,1)
(875246,1)
(875506,1)
(875612,1)
(876891,1)
(876958,1)
(878001,1)
(878336,1)
(878427,1)
(879013,1)
(879237,1)
(879238,1)
(879349,1)
(879376,1)
(879388,1)
(879449,1)
(879611,1)
(879628,1)
(879841,1)
(879842,1)
(879953,1)
(879962,1)
(879972,1)
(880134,1)
(881064,1)
(881843,1)
(884203,1)
(886567,1)
(886885,1)
(888386,1)
(888448,1)
(889294,1)
(889408,1)
(890400,1)
(890504,1)
(892606,1)
(894062,1)
(896231,1)
(897045,1)
(900546,1)
(900698,1)
(900815,1)
(901244,1)
(902506,1)
(903553,1)
(907115,1)
(908591,1)
(909186,1)
(909972,1)
(910228,1)
(911871,1)
(912986,1)
(913707,1)
(914379,1)
(915144,1)
(915373,1)
(915665,1)
(917576,1)
(918317,1)
(918530,1)
(919726,1)
(919804,1)
(920502,1)
(922070,1)
(922074,1)
(922178,1)
(922416,1)
(922446,1)
(924182,1)
(924642,1)
(925658,1)
(925715,1)
(926768,1)
(927000,1)
(927476,1)
(927900,1)
(928185,1)
(930749,1)
(930953,1)
(932098,1)
(933438,1)
(934422,1)
(935502,1)
(935692,1)
(936088,1)
(937965,1)
(938126,1)
(938237,1)
(938533,1)
(938939,1)
(939265,1)
(940625,1)
(941852,1)
(942398,1)
(942817,1)
(944476,1)
(945495,1)
(946883,1)
(947023,1)
(947924,1)
(947948,1)
(949357,1)
(949476,1)
(952018,1)
(952490,1)
(952842,1)
(952936,1)
(953005,1)
(955328,1)
(955480,1)
(955520,1)
(956338,1)
(956339,1)
(956885,1)
(957391,1)
(957458,1)
(957526,1)
(957834,1)
(958332,1)
(958621,1)
(959146,1)
(959822,1)
(960755,1)
(961011,1)
(962511,1)
(962531,1)
(962950,1)
(965060,1)
(966041,1)
(966672,1)
(967554,1)
(967585,1)
(969219,1)
(969504,1)
(970997,1)
(971438,1)
(971656,1)
(972657,1)
(973806,1)
(975467,1)
(975877,1)
(977504,1)
(978039,1)
(979367,1)
(979685,1)
(982458,1)
(983071,1)
(983884,1)
(984007,1)
(984118,1)
(984976,1)
(985129,1)
(986338,1)
(986700,1)
(987181,1)
(987322,1)
(987363,1)
(987446,1)
(987551,1)
(987856,1)
(988001,1)
(988039,1)
(988116,1)
(988432,1)
(989407,1)
(990502,1)
(991332,1)
(992006,1)
(992478,1)
(993513,1)
(994356,1)
(994814,1)
(996169,1)
(996200,1)
(996932,1)
(996977,1)
(997477,1)
(999315,1)
(999819,1)
(1000359,1)
(1001365,1)
(1001726,1)
(1002651,1)
(1003218,1)
(1003838,1)
(1004622,1)
(1006355,1)
(1006631,1)
(1007320,1)
(1010432,1)
(1012969,1)
(1014439,1)
(1014497,1)
(1015768,1)
(1016024,1)
(1016888,1)
(1017423,1)
(1018599,1)
(1019789,1)
(1021144,1)
(1022723,1)
(1023060,1)
(1023452,1)
(1023480,1)
(1023543,1)
(1024055,1)
(1025903,1)
(1025952,1)
(1026784,1)
(1027436,1)
(1027490,1)
(1028356,1)
(1028698,1)
(1030144,1)
(1032844,1)
(1033911,1)
(1034925,1)
(1035122,1)
(1035794,1)
(1039544,1)
(1039773,1)
(1040084,1)
(1043652,1)
(1043767,1)
(1043874,1)
(1044909,1)
(1044918,1)
(1044975,1)
(1045242,1)
(1045271,1)
(1045811,1)
(1045908,1)
(1046191,1)
(1046198,1)
(1046526,1)
(1046570,1)
(1046611,1)
(1046886,1)
(1047171,1)
(1047364,1)
(1047439,1)
(1047585,1)
(1048438,1)
(1048899,1)
(1049392,1)
(1052381,1)
(1054844,1)
(1054968,1)
(1055699,1)
(1057786,1)
(1057796,1)
(1057806,1)
(1058168,1)
(1058384,1)
(1058425,1)
(1059423,1)
(1059461,1)
(1060230,1)
(1060571,1)
(1062993,1)
(1063116,1)
(1064167,1)
(1064275,1)
(1065238,1)
(1065733,1)
(1066051,1)
(1066339,1)
(1067079,1)
(1067483,1)
(1067816,1)
(1068374,1)
(1068519,1)
(1068575,1)
(1070115,1)
(1070428,1)
(1070564,1)
(1071712,1)
(1072010,1)
(1072675,1)
(1072695,1)
(1072724,1)
(1072735,1)
(1072736,1)
(1072737,1)
(1072738,1)
(1072776,1)
(1072849,1)
(1073754,1)
(1075115,1)
(1075963,1)
(1077599,1)
(1078950,1)
(1079057,1)
(1079358,1)
(1080708,1)
(1080710,1)
(1080847,1)
(1081418,1)
(1081914,1)
(1081943,1)
(1081951,1)
(1082297,1)
(1083236,1)
(1083608,1)
(1085171,1)
(1086517,1)
(1086988,1)
(1087325,1)
(1088214,1)
(1088431,1)
(1088615,1)
(1089598,1)
(1089771,1)
(1090247,1)
(1091528,1)
(1091759,1)
(1095235,1)
(1095728,1)
(1095844,1)
(1095970,1)
(1096508,1)
(1098195,1)
(1099774,1)
(1099811,1)
(1099892,1)
(1100524,1)
(1104222,1)
(1107800,1)
(1108697,1)
(1108883,1)
(1109083,1)
(1109293,1)
(1109662,1)
(1111217,1)
(1111517,1)
(1112324,1)
(1112376,1)
(1113282,1)
(1113351,1)
(1114553,1)
(1114645,1)
(1115692,1)
(1117349,1)
(1117362,1)
(1118765,1)
(1119040,1)
(1119828,1)
(1119919,1)
(1121038,1)
(1122860,1)
(1123627,1)
(1124504,1)
(1124740,1)
(1126437,1)
(1127689,1)
(1127780,1)
(1128389,1)
(1128889,1)
(1128964,1)
(1131691,1)
(1131726,1)
(1136591,1)
(1137428,1)
(1137554,1)
(1138574,1)
(1139458,1)
(1140021,1)
(1141533,1)
(1141567,1)
(1141882,1)
(1142387,1)
(1143264,1)
(1144924,1)
(1146123,1)
(1146581,1)
(1148199,1)
(1148208,1)
(1148258,1)
(1149358,1)
(1150062,1)
(1150315,1)
(1151035,1)
(1152596,1)
(1153412,1)
(1154197,1)
(1155350,1)
(1156273,1)
(1156422,1)
(1160023,1)
(1161055,1)
(1161158,1)
(1162777,1)
(1162888,1)
(1163230,1)
(1163311,1)
(1163523,1)
(1163932,1)
(1164270,1)
(1164346,1)
(1164518,1)
(1164639,1)
(1165554,1)
(1165625,1)
(1165804,1)
(1166592,1)
(1168391,1)
(1168568,1)
(1170260,1)
(1170299,1)
(1171991,1)
(1172166,1)
(1173907,1)
(1175313,1)
(1176420,1)
(1177245,1)
(1178020,1)
(1178180,1)
(1179143,1)
(1179203,1)
(1179341,1)
(1181372,1)
(1182479,1)
(1182854,1)
(1184537,1)
(1185469,1)
(1186181,1)
(1186239,1)
(1187315,1)
(1188297,1)
(1189202,1)
(1195901,1)
(1196289,1)
(1196981,1)
(1197038,1)
(1198053,1)
(1198414,1)
(1199420,1)
(1203867,1)
(1204103,1)
(1204880,1)
(1205380,1)
(1206447,1)
(1207188,1)
(1207264,1)
(1208274,1)
(1208287,1)
(1209685,1)
(1211919,1)
(1213266,1)
(1214077,1)
(1216565,1)
(1217273,1)
(1217626,1)
(1217644,1)
(1218350,1)
(1220413,1)
(1220627,1)
(1220673,1)
(1221185,1)
(1221418,1)
(1221518,1)
(1221530,1)
(1221586,1)
(1222740,1)
(1222773,1)
(1223658,1)
(1225064,1)
(1226644,1)
(1227268,1)
(1228143,1)
(1228263,1)
(1228282,1)
(1228738,1)
(1229011,1)
(1230142,1)
(1231229,1)
(1231352,1)
(1231353,1)
(1232771,1)
(1233359,1)
(1234445,1)
(1235427,1)
(1235762,1)
(1238790,1)
(1239302,1)
(1240316,1)
(1240954,1)
(1243046,1)
(1243950,1)
(1244528,1)
(1246957,1)
(1248519,1)
(1249277,1)
(1249395,1)
(1249630,1)
(1249672,1)
(1250388,1)
(1252336,1)
(1253377,1)
(1254348,1)
(1254467,1)
(1254583,1)
(1255563,1)
(1257529,1)
(1257713,1)
(1259607,1)
(1259696,1)
(1259766,1)
(1260296,1)
(1261056,1)
(1261119,1)
(1261356,1)
(1263053,1)
(1264453,1)
(1266564,1)
(1266747,1)
(1267014,1)
(1268512,1)
(1270003,1)
(1271715,1)
(1274493,1)
(1275881,1)
(1276247,1)
(1279449,1)
(1279656,1)
(1279672,1)
(1280127,1)
(1280286,1)
(1282791,1)
(1284412,1)
(1284469,1)
(1284910,1)
(1285309,1)
(1285437,1)
(1285549,1)
(1286130,1)
(1286996,1)
(1287192,1)
(1287637,1)
(1287778,1)
(1288316,1)
(1289160,1)
(1290320,1)
(1290645,1)
(1290709,1)
(1292391,1)
(1292709,1)
(1293394,1)
(1295886,1)
(1296341,1)
(1296558,1)
(1297745,1)
(1298039,1)
(1298125,1)
(1299103,1)
(1301331,1)
(1301909,1)
(1302596,1)
(1302771,1)
(1304121,1)
(1307403,1)
(1307937,1)
(1308423,1)
(1309579,1)
(1310818,1)
(1311084,1)
(1311815,1)
(1312293,1)
(1313019,1)
(1314332,1)
(1314490,1)
(1314951,1)
(1315294,1)
(1316556,1)
(1317410,1)
(1320144,1)
(1320969,1)
(1322620,1)
(1323419,1)
(1325054,1)
(1325284,1)
(1325904,1)
(1327020,1)
(1327363,1)
(1328027,1)
(1328126,1)
(1328405,1)
(1329297,1)
(1331770,1)
(1332246,1)
(1334035,1)
(1334555,1)
(1334793,1)
(1335352,1)
(1336093,1)
(1336114,1)
(1336117,1)
(1336136,1)
(1336643,1)
(1337640,1)
(1338010,1)
(1338018,1)
(1340225,1)
(1340755,1)
(1341160,1)
(1341347,1)
(1342261,1)
(1342783,1)
(1343229,1)
(1343945,1)
(1344038,1)
(1344892,1)
(1345357,1)
(1345396,1)
(1346480,1)
(1347929,1)
(1349032,1)
(1349446,1)
(1349624,1)
(1349770,1)
(1349806,1)
(1349825,1)
(1349990,1)
(1350516,1)
(1351385,1)
(1351469,1)
(1352888,1)
(1353241,1)
(1353845,1)
(1354230,1)
(1354275,1)
(1354929,1)
(1356507,1)
(1357246,1)
(1358516,1)
(1363961,1)
(1366325,1)
(1367004,1)
(1370035,1)
(1370806,1)
(1373122,1)
(1374348,1)
(1376008,1)
(1376715,1)
(1376857,1)
(1378105,1)
(1378838,1)
(1379970,1)
(1383841,1)
(1383850,1)
(1384267,1)
(1385613,1)
(1386338,1)
(1386531,1)
(1388801,1)
(1389455,1)
(1389548,1)
(1390005,1)
(1393057,1)
(1394821,1)
(1396262,1)
(1396501,1)
(1398778,1)
(1398786,1)
(1398927,1)
(1400149,1)
(1400172,1)
(1400761,1)
(1400867,1)
(1401553,1)
(1402451,1)
(1402796,1)
(1403287,1)
(1405580,1)
(1407012,1)
(1408592,1)
(1409245,1)
(1409277,1)
(1409408,1)
(1410462,1)
(1412065,1)
(1412398,1)
(1412970,1)
(1413412,1)
(1414059,1)
(1414792,1)
(1415599,1)
(1416031,1)
(1417056,1)
(1418620,1)
(1419930,1)
(1420303,1)
(1420529,1)
(1420661,1)
(1421380,1)
(1422007,1)
(1423362,1)
(1423489,1)
(1424448,1)
(1425206,1)
(1426295,1)
(1427361,1)
(1427915,1)
(1427983,1)
(1429646,1)
(1429842,1)
(1430062,1)
(1430613,1)
(1432727,1)
(1435567,1)
(1436229,1)
(1436435,1)
(1436814,1)
(1437896,1)
(1437966,1)
(1437980,1)
(1438096,1)
(1441157,1)
(1441309,1)
(1441499,1)
(1441743,1)
(1442000,1)
(1444054,1)
(1444689,1)
(1444943,1)
(1445186,1)
(1446637,1)
(1446996,1)
(1447020,1)
(1448087,1)
(1450331,1)
(1450377,1)
(1451229,1)
(1451363,1)
(1452271,1)
(1452772,1)
(1453161,1)
(1453322,1)
(1453556,1)
(1454156,1)
(1454341,1)
(1454627,1)
(1458496,1)
(1458847,1)
(1459315,1)
(1459353,1)
(1459407,1)
(1459492,1)
(1459539,1)
(1462331,1)
(1462686,1)
(1462912,1)
(1464942,1)
(1466721,1)
(1467032,1)
(1467999,1)
(1468045,1)
(1469003,1)
(1469140,1)
(1470446,1)
(1470580,1)
(1470974,1)
(1471342,1)
(1471526,1)
(1474960,1)
(1475309,1)
(1475400,1)
(1475414,1)
(1475469,1)
(1475806,1)
(1476482,1)
(1476521,1)
(1476585,1)
(1476847,1)
(1478130,1)
(1478493,1)
(1478573,1)
(1478965,1)
(1479079,1)
(1479193,1)
(1479412,1)
(1480460,1)
(1480745,1)
(1481669,1)
(1482735,1)
(1482935,1)
(1484096,1)
(1485345,1)
(1486494,1)
(1486543,1)
(1486911,1)
(1489419,1)
(1489843,1)
(1490534,1)
(1492005,1)
(1492109,1)
(1492989,1)
(1493781,1)
(1494039,1)
(1494239,1)
(1494916,1)
(1495303,1)
(1495464,1)
(1498208,1)
(1499227,1)
(1499900,1)
(1500495,1)
(1502106,1)
(1502767,1)
(1503133,1)
(1503535,1)
(1504100,1)
(1505267,1)
(1506470,1)
(1506983,1)
(1507424,1)
(1507450,1)
(1508688,1)
(1508788,1)
(1509476,1)
(1513037,1)
(1513788,1)
(1514153,1)
(1517131,1)
(1517410,1)
(1518900,1)
(1521385,1)
(1521793,1)
(1522504,1)
(1522533,1)
(1523128,1)
(1525530,1)
(1526005,1)
(1527832,1)
(1528881,1)
(1528902,1)
(1530549,1)
(1530683,1)
(1530863,1)
(1532211,1)
(1532330,1)
(1532438,1)
(1532479,1)
(1532502,1)
(1532881,1)
(1534013,1)
(1537126,1)
(1538186,1)
(1538258,1)
(1538382,1)
(1538719,1)
(1539748,1)
(1540241,1)
(1540457,1)
(1542395,1)
(1542895,1)
(1544220,1)
(1546174,1)
(1547373,1)
(1547945,1)
(1548943,1)
(1551237,1)
(1551983,1)
(1554050,1)
(1556535,1)
(1558666,1)
(1558942,1)
(1559824,1)
(1561031,1)
(1561395,1)
(1561596,1)
(1561873,1)
(1562118,1)
(1563645,1)
(1565050,1)
(1565059,1)
(1565093,1)
(1565479,1)
(1567096,1)
(1567445,1)
(1567622,1)
(1571055,1)
(1571627,1)
(1573093,1)
(1575723,1)
(1576446,1)
(1576511,1)
(1581073,1)
(1582490,1)
(1582648,1)
(1583721,1)
(1584168,1)
(1584446,1)
(1586439,1)
(1586528,1)
(1587261,1)
(1587979,1)
(1588166,1)
(1591913,1)
(1598800,1)
(1601673,1)
(1602506,1)
(1602538,1)
(1603542,1)
(1605016,1)
(1605369,1)
(1606407,1)
(1606449,1)
(1606452,1)
(1606453,1)
(1606455,1)
(1606456,1)
(1606457,1)
(1606458,1)
(1606459,1)
(1606460,1)
(1606461,1)
(1606462,1)
(1606463,1)
(1606464,1)
(1606465,1)
(1606466,1)
(1606467,1)
(1606468,1)
(1606469,1)
(1606470,1)
(1606471,1)
(1606472,1)
(1606473,1)
(1606474,1)
(1606475,1)
(1606476,1)
(1606477,1)
(1606478,1)
(1606479,1)
(1606482,1)
(1606483,1)
(1606484,1)
(1606485,1)
(1606486,1)
(1606487,1)
(1606491,1)
(1606492,1)
(1606493,1)
(1606494,1)
(1606495,1)
(1606496,1)
(1606497,1)
(1606498,1)
(1606499,1)
(1606500,1)
(1606501,1)
(1606502,1)
(1606503,1)
(1606504,1)
(1606505,1)
(1606506,1)
(1606507,1)
(1606508,1)
(1606509,1)
(1606510,1)
(1606512,1)
(1606513,1)
(1606514,1)
(1606515,1)
(1606516,1)
(1606517,1)
(1606520,1)
(1606521,1)
(1606522,1)
(1606523,1)
(1606524,1)
(1606525,1)
(1606526,1)
(1606527,1)
(1606528,1)
(1606529,1)
(1606530,1)
(1606531,1)
(1606532,1)
(1606533,1)
(1606535,1)
(1606536,1)
(1606537,1)
(1606539,1)
(1606540,1)
(1606541,1)
(1606542,1)
(1606543,1)
(1606544,1)
(1606545,1)
(1606546,1)
(1606547,1)
(1606548,1)
(1606552,1)
(1606553,1)
(1606554,1)
(1606555,1)
(1606556,1)
(1606557,1)
(1606558,1)
(1606559,1)
(1606560,1)
(1606561,1)
(1606562,1)
(1606563,1)
(1606564,1)
(1606565,1)
(1606566,1)
(1606567,1)
(1606568,1)
(1606569,1)
(1606570,1)
(1606571,1)
(1606572,1)
(1606573,1)
(1606574,1)
(1606575,1)
(1606576,1)
(1606577,1)
(1606578,1)
(1606579,1)
(1606580,1)
(1606581,1)
(1606582,1)
(1606583,1)
(1606584,1)
(1606585,1)
(1606586,1)
(1606587,1)
(1606588,1)
(1606589,1)
(1606590,1)
(1606591,1)
(1606592,1)
(1606593,1)
(1606595,1)
(1606596,1)
(1606597,1)
(1606598,1)
(1606599,1)
(1606600,1)
(1606602,1)
(1606603,1)
(1606604,1)
(1606605,1)
(1606606,1)
(1606607,1)
(1606608,1)
(1606609,1)
(1606610,1)
(1606611,1)
(1606612,1)
(1606613,1)
(1606614,1)
(1606615,1)
(1606616,1)
(1606617,1)
(1606618,1)
(1606619,1)
(1606620,1)
(1606621,1)
(1606626,1)
(1606628,1)
(1606630,1)
(1606631,1)
(1606637,1)
(1606638,1)
(1606667,1)
(1606668,1)
(1606669,1)
(1606670,1)
(1606673,1)
(1606674,1)
(1606675,1)
(1606676,1)
(1606677,1)
(1606678,1)
(1606679,1)
(1606680,1)
(1606681,1)
(1606682,1)
(1606683,1)
(1606686,1)
(1606687,1)
(1606688,1)
(1606689,1)
(1606690,1)
(1606691,1)
(1606692,1)
(1606693,1)
(1606694,1)
(1606695,1)
(1606696,1)
(1606699,1)
(1606700,1)
(1606701,1)
(1606702,1)
(1606703,1)
(1606704,1)
(1606705,1)
(1606706,1)
(1606707,1)
(1606708,1)
(1606709,1)
(1606710,1)
(1606711,1)
(1606712,1)
(1606713,1)
(1606714,1)
(1606715,1)
(1606716,1)
(1606717,1)
(1606719,1)
(1606720,1)
(1606723,1)
(1606725,1)
(1606726,1)
(1606727,1)
(1606728,1)
(1606729,1)
(1606730,1)
(1606731,1)
(1606732,1)
(1606733,1)
(1606738,1)
(1606739,1)
(1606740,1)
(1606742,1)
(1606743,1)
(1606891,1)
(1606893,1)
(1606894,1)
(1606895,1)
(1606896,1)
(1606897,1)
(1606899,1)
(1606900,1)
(1606901,1)
(1606902,1)
(1606903,1)
(1606913,1)
(1606915,1)
(1607025,1)
(1607233,1)
(1607629,1)
(1607941,1)
(1608465,1)
(1609357,1)
(1609544,1)
(1610815,1)
(1610922,1)
(1612348,1)
